id,contract_number,contract_number_sys,trd_buy_id,trd_buy_number_anno,ref_contract_type_id,ref_contract_status_id,crdate,contract_sum_wnds,supplier_id,supplier_biin,customer_id,customer_bin,index_date,system_id
911,d5dc586c-fa00-4c76-bb89-27322f166b89,ec640037-6b80-4ae2-b44d-32f3e9ab6aa4,978,385ffdb0-5684-45c2-8e6e-be7c901393ee,4,9,2023-01-04 03:31:27,4925899.53,20,316785006985,370,201498043327,2025-10-20 07:05:40,3
912,79ca2082-c082-4ab8-9bc8-f565061c6c51,7126177b-87e4-4760-bc4c-392ca3de7180,510,aabf3d4e-2e91-41f1-9e74-bf4d7353ec2e,2,9,2023-09-25 07:59:50,16467492.19,941,611726866568,319,101147140242,2024-07-27 15:39:04,3
913,71744cf3-597e-4112-9d69-d29103cab184,b5081951-30da-4cd9-a970-3f78de5179c7,983,5e9d71ef-e55f-438d-8b6d-ede0653cefb1,1,4,2024-06-22 08:46:19,27992102.95,642,108296028515,7,944649204048,2025-02-13 18:19:31,3
914,65b42191-a2cb-4893-860a-bf4950342876,d819e9bf-d3f7-434f-9d49-a7f83e77e18d,472,f29d4b59-a06f-4126-bdcb-9b3c98c100c4,1,7,2024-03-31 11:59:16,15537970.07,753,388723910410,720,686609078831,2024-09-15 22:52:33,3
915,06029085-4dbd-40ac-bbf5-6d6cd8ea3bb3,a935df7b-65a5-4295-8e10-c3838d1b6bb4,465,b9f38442-d52b-4a04-a808-cca2956e15db,4,8,2024-08-05 21:05:02,25525697.18,832,973750112911,1093,439461458173,2023-12-07 22:41:22,3
916,b0c62e07-c638-4a89-a3e9-60fdb04dfb8e,15d92e68-8c61-4f50-aca2-3f42ac775e1b,1082,d4aa7a5f-e078-4eaa-a5ce-a45303e10e24,5,7,2023-10-09 10:34:12,6606397.89,249,344623841264,240,445672354813,2025-06-09 21:56:15,3
917,5f5ebf54-7e1d-4855-a5df-93c59e43c5ec,4555b845-1737-4830-8145-f0f39118f5c2,5,672df9df-4c27-4229-960b-0d8e683bdb53,1,2,2024-11-30 08:42:50,7280823.94,1175,520383493541,121,159863455978,2025-03-24 21:18:44,3
918,bb2d70d3-fe12-43ac-94d4-b63e1378136a,37425676-2d97-4e5d-93cc-6a2a5dd547ab,483,bf93ab12-004c-45d4-a3ff-83212c8e46da,5,10,2025-02-07 12:31:37,37837463.53,408,843410316937,833,886032567434,2025-06-01 13:14:57,3
919,1825ba26-5937-4eb4-99a1-1817517c8722,e7d7ab32-5e06-441b-9f12-3650a2fd39c3,781,aeda79a9-341c-455b-a486-ca69f31b67be,3,3,2024-10-11 00:44:59,16729190.93,246,374137514567,758,431754025679,2024-10-28 00:31:11,3
920,f2a70f49-ada4-42ab-b9d8-47306226b37b,a1ab42f6-41bc-47a0-9b18-4c237d033464,525,65b0bd65-e741-42e7-b3f1-c3943b5654f9,3,7,2023-10-26 14:30:18,25615254.91,122,111464985991,455,224561216807,2025-11-22 04:26:09,3
921,9d2fe55f-b90b-4d84-9dd1-a5f249986d7c,5eabf1a5-2218-4616-af32-d6311754d528,1043,8081943d-7ad5-4f77-b110-220ffdc9e474,2,3,2024-11-17 17:27:34,21758236.47,697,381654768704,915,373374194494,2025-02-22 02:53:52,3
922,2563d8a7-71f7-4b95-97ef-e4a253abd9fb,3d2b44d3-e25c-4dd3-a282-1987081c7850,559,dc39e1fc-db28-4673-a10f-515502c2bdc2,3,9,2025-04-12 05:40:02,30478751.39,593,768424432226,148,956027203861,2025-11-22 19:05:00,3
923,dfe973a9-62d9-41a9-8a86-b997cc378684,ebb9b2d3-7656-43ad-9a87-249904fe4419,1087,313a19b6-9c51-4895-a863-01111e09c57f,4,8,2024-08-25 18:53:30,10429209.2,265,594401166259,185,496060033589,2025-02-24 04:26:38,3
924,71d0a0e3-1e35-4ecf-bde2-c66180d839a0,27a6f79d-8bf9-400a-bd8b-65682110b117,566,5a5577db-4c9f-496b-b228-75f7f28cc3c7,5,5,2025-01-01 05:02:14,48239405.75,412,433175973290,1098,742395999776,2025-06-28 19:41:12,3
925,e3d59f4c-683b-4314-87b7-4148d3da4850,eb1d2800-ad2c-4a40-b1e3-7333534a3719,914,a950d565-76db-46e7-9463-a3bf9fd669ff,1,3,2025-11-18 13:02:28,17135308.39,889,887040832848,906,687776315137,2024-09-15 11:44:41,3
926,3fb3939d-7f15-4499-8d6c-02f075c9190e,482db974-ab58-4c49-8306-5dcd4ab6cb25,310,60a0b0b4-d10e-48b5-bdd1-dbf253e509be,1,7,2023-09-15 15:00:22,38872466.81,572,780445936066,448,133956855663,2024-06-12 21:16:43,3
927,72bfd5c8-e7cd-4145-8e30-bbc70eefeadb,4c0c5ede-238c-4429-9809-07e47fa274ce,1059,2a4a78c7-40c8-4776-8950-57d36e1bf8ec,2,3,2023-10-29 23:18:55,40936120.03,1010,561903828895,78,393656596569,2023-12-06 08:24:04,3
928,ff4126e1-4124-496b-973f-55badddedc3e,b8595510-ca03-47cb-8fd5-8ab54d1febeb,490,8031f380-3c10-4f7f-90b6-0aacb5c4e482,1,10,2024-02-18 08:15:55,8888500.43,651,227617859121,787,427287114806,2024-12-11 12:20:30,3
929,10423961-02cc-40f5-82a7-16481828f79f,f3d7fe12-3a2e-4ed5-9d07-a6b51abe741b,534,52f05f09-2a18-4d26-b0ed-a424312cb0a6,5,5,2025-09-12 04:51:07,30765925.24,356,467261908125,183,217792259776,2023-10-11 17:23:16,3
930,950d1643-efa0-45d0-b79b-fe16ef17688b,d3c7bd99-5692-4428-b2bd-640249e01bfa,1151,fcf2ef79-37e8-4e63-b26d-16a76944a786,4,8,2025-11-03 01:05:12,4587018.48,184,335924538725,1058,679694006938,2024-02-04 00:59:20,3
931,ae759061-eb57-4b83-a5fa-acd49a7ffdbf,6f63b262-6cf1-4b86-850c-c2c175dbfe61,80,104b2d8a-00fb-4eaf-a159-37cff6823b3e,2,3,2023-12-09 23:21:41,24829207.57,208,658866943735,1106,755335845148,2025-04-03 04:28:25,3
932,1eb68fc4-47e4-4246-a161-64e4ca20de89,3df1ef42-bdd1-42cd-83e1-e9fbc488bf08,989,53c9ce19-d8d2-477f-8d7e-8855bfba69b3,3,7,2023-12-09 07:28:10,2118121.94,1153,836923258833,138,789421607274,2022-11-29 06:17:39,3
933,560c03a5-1bd7-47a5-bc93-c261aecf0756,846c2e20-f284-4a1e-8ce5-071647e7183f,325,c733f6de-0deb-4191-9c42-179adc0e4683,1,10,2025-03-18 16:59:50,37533341.04,256,393256385378,95,659417335768,2024-01-12 01:40:31,3
934,115fb6d2-c10a-49b8-97e4-952fdab438c7,a6d39bfe-b51e-4741-99fc-dd250c524253,1124,ed69a1c6-8579-44c1-9a52-1af528cd1a90,4,10,2023-06-01 14:24:41,5232382.46,1025,109477738967,684,431765938879,2025-07-12 11:47:46,3
935,d075a414-5829-4517-ad71-a29b65681a55,63481620-8bb8-4fc3-888f-c7a28bdf5c5d,427,2df00519-a2ef-4a63-aa78-48e5cb7f6afa,4,7,2024-06-07 01:48:41,33471188.72,323,393759579400,666,277329438279,2023-11-13 11:26:25,3
936,1ba0d713-7bf5-4513-91a2-5ec6f003922d,33aeebd8-9eab-4d40-8714-54bfeb833ad9,1102,93746fff-8182-4ed6-8c55-7d2042f818e3,4,1,2024-02-28 23:27:26,12255606.34,286,301635603642,916,830466994196,2024-09-30 07:05:26,3
937,a1b70441-01dd-4a85-984e-859e04201647,b362b753-8c92-4ec2-bb8f-cb9025f700dd,49,5ddaefec-cc79-4d1f-aaa9-189da07a7e34,4,3,2024-09-06 10:08:09,26635825.93,27,670048266027,1099,312374663878,2025-01-29 10:58:21,3
938,a3f37ae6-7bb7-4cb2-a749-33ccfc150894,82e65109-7205-4193-8319-4bf994d28e97,483,05d50758-cba2-434f-9a30-60df013bfe86,2,5,2023-12-19 22:41:50,2466515.99,862,689548589754,1177,309995505822,2024-02-19 01:46:49,3
939,895ff96a-4de5-447b-a348-60bbff21827f,7beaef06-f76e-421a-905a-3dede61858d5,1072,cb409fcc-5117-4f20-87ce-a3264895467e,5,4,2024-04-13 05:56:05,48323225.41,554,110166337595,1095,349646644507,2024-10-27 10:18:18,3
940,667d39c3-2340-42f5-abf2-9e80af7e1c9e,426ebef8-d07c-48e7-9753-85da070d28f6,782,ee070742-a59b-4ea6-b4aa-9f34683c7ef0,5,4,2023-01-03 03:08:34,22861592.94,685,662052034293,887,732188765526,2025-08-16 08:16:47,3
941,6ec72115-3439-45e7-9ecc-7fbd3a4a284a,06ab568a-8e0d-42e6-882e-dd88d65f03e7,465,e8973591-c131-4555-883a-bba2ae80d0f7,5,5,2025-09-11 00:20:28,9725238.4,968,867079081612,1072,507519778838,2024-12-25 07:53:33,3
942,d9b4a8ef-00dd-47fa-8429-ed4a75a1decd,144bf574-c97e-4ce6-b540-072ea01326bd,1175,8659a4b8-36e8-43c5-bb61-864965669a94,1,3,2024-08-26 10:20:59,47841542.58,270,444841725512,951,332048140118,2024-05-22 11:43:55,3
943,5c78e5d3-8437-412e-9355-2a88f8d6ef13,ae73f63a-bb38-4064-8991-5f864471a04d,136,14a70d66-8fd2-458a-b213-638f505c9a9d,5,1,2024-07-30 07:23:31,40735412.25,697,900107161296,1040,390595262881,2025-09-30 08:43:17,3
944,262f8d52-5ccd-449c-a142-a54d61889138,83a2a2fe-c173-43e2-b03c-8f6d6c3fda01,389,525730b0-e5e3-4255-bd6f-e6e87ec5682b,2,1,2024-12-14 18:11:12,31472261,393,526343606681,26,903762771724,2025-08-26 14:26:26,3
945,75b88ca9-4fc8-4e4f-8dee-27b05e9c92df,fbb84bad-610e-4ff3-8cc1-7d9f9955446b,944,9b60c194-ad5c-402d-8739-9b5afab08c19,4,1,2024-02-14 17:06:28,26500129.84,973,827816739198,518,569566881220,2025-01-12 23:56:03,3
946,ca65d044-7bcf-40e1-b75e-9f44148f707d,7321b7a5-bb77-49d9-a22c-f310391f50b1,826,bb44e62d-4373-4047-b5e8-67770ebf0ecb,3,2,2025-02-22 15:00:24,9212538.06,900,286499545391,894,725019709278,2024-02-19 11:05:01,3
947,a93c8d6b-4216-4a87-803f-5bcc0ddd6cc2,07a63a64-b0d9-413a-8c7a-1a3d81fb6575,279,958de6ea-96ea-46af-89cf-524f35aaa8de,4,2,2025-02-17 19:14:32,2736197.42,488,245485002122,388,974140118279,2023-03-23 14:30:05,3
948,ba587108-2906-41f1-9bdf-ab6827c1fff3,59864cc6-d790-4ce9-8032-aa369d452432,100,05509c0e-89ec-43f7-842c-a0159714082a,3,6,2025-11-16 03:56:41,4534379.26,431,914873709783,664,607739577695,2025-11-16 21:32:00,3
949,0d111b33-ea1c-453a-a8f8-f011356e5ba0,ccb4b432-772f-4dc5-af69-c9357951cd17,889,84cfa086-2c11-4232-aab6-5fca16d617f9,4,3,2023-05-01 14:58:57,15676223.43,702,656232902004,384,409562471894,2023-05-29 23:58:10,3
950,c189e8c6-4e51-4aaf-9e2d-ae4d9473e225,095cc45a-fb1b-4bb2-8d69-912823ac53fd,210,8575db30-bb7e-4357-9b33-8b5f5235b424,5,3,2022-12-29 02:24:20,8232634.81,1113,881661704927,29,890409957260,2025-05-29 12:49:33,3
951,9c46c184-16b0-4699-8bda-2988ef7d5022,3196bb5c-c39d-42da-910c-7a7c24f85ede,751,308bbf30-a865-4e8d-b0f3-c077219ed239,1,9,2024-10-05 11:32:23,42759261.66,629,879319508856,629,491740044968,2025-06-28 19:18:36,3
952,bb2b1f22-d280-44c5-a19d-abebe0f0203e,ed7fa018-81ec-447e-a39b-fbaec60e7677,1149,4164eea5-c8d6-4669-8134-82bcf92b128e,1,1,2022-12-24 23:35:51,5923075.26,1016,339408975547,727,406511822655,2023-05-29 03:45:47,3
953,022b64b4-dc25-4d23-a50b-63719ef1d82b,c9fef457-9020-41f7-8882-7fa328523e6a,654,3da0c506-9369-48e3-b8f5-50f0e91b4edb,4,10,2024-02-24 05:11:30,41481718.98,1076,230799073546,896,193830315584,2022-12-27 00:38:10,3
954,75609811-9812-48dc-bb81-4c0353e6eb54,9b6a44e2-d424-484c-929f-ef87f2b36a83,228,bbd2d8fc-e4ca-41c5-b64e-d39d598be2a1,2,3,2023-12-31 05:28:06,30033068.4,458,146614476231,151,113755816993,2023-08-16 12:17:05,3
955,88e4c624-dd92-457e-b177-9c0a39ce6c72,ac343483-dab9-4a35-aa2f-40fb1da24050,319,9085df2b-9eab-480b-9ca2-2ac35d9c7252,4,5,2023-04-28 05:03:13,10188227.92,406,843502992447,253,450524354833,2024-12-03 23:57:41,3
956,f9d051ad-6f70-401e-b45f-e4a069c3efe1,775ee8ed-a902-42a8-b44a-dbf480b68e05,947,34ff26a2-e5f0-428c-a789-a03d7e2679c3,2,2,2024-01-12 03:25:09,34010044.11,1160,219937426660,863,581848873012,2024-03-10 12:37:48,3
957,b89640cd-f0f1-4329-a82f-cf680aacceb5,faf1031c-f15d-4e74-8e94-2536d3a10719,1017,8604ca6b-059c-473c-b797-76d008221b39,5,4,2025-10-05 01:25:15,21691690.31,1125,476680033279,632,232319377238,2023-11-19 06:48:58,3
958,0f5dd0fa-b219-40f2-9255-163b14ef7256,cb7a43eb-7d9c-444d-a43c-367f90e3d3ae,1110,f7e15d5c-e019-4876-a73e-4019b8d40129,4,1,2024-06-23 22:22:35,33070535.51,196,203717511286,146,225276338631,2025-08-13 11:11:37,3
959,4687a1e8-7c3d-4a7b-a419-cd3901ab42cd,9fddb8f8-784e-435c-b1ac-ed9f8e5b3a9c,1160,c0b04cb4-edef-4777-95eb-ef8561de0daf,5,2,2023-01-24 04:37:37,24188729.91,132,866651531789,629,794847585755,2025-11-21 23:43:17,3
960,4ef23372-26c4-4b07-849b-5cb956de9c12,e742a2a0-f63e-4dd3-8c46-401f2035df50,692,95d7176f-f670-4126-b938-e18f748dba2c,5,10,2025-02-09 17:53:58,11909224.84,734,131882297299,388,926383847773,2023-08-04 00:07:47,3
961,7839daad-891b-440f-98d2-a443b6231af5,821f7b53-f1d8-42ba-aaae-d1be1f195f41,156,ee4face2-a019-4709-82df-78012ef1c89b,3,10,2024-10-15 17:37:28,28042049.67,140,253652615050,377,122144976409,2024-11-09 11:16:55,3
962,f01ea8c0-763f-4286-82fc-18d20f97bd0b,d8a9b432-8dc2-444e-9e03-7f86514fae3e,569,f3fa8ee9-b388-40a4-9092-43dedd670613,5,5,2023-07-18 22:24:46,22936048.84,1043,186377603456,736,915322102666,2025-06-26 20:56:02,3
963,8e0d2530-4d10-47f3-ac97-76c5ed99bc13,684fdcfb-69b6-4ea5-bae7-27f2c9ceaf1a,682,3036dbb2-c1e9-4a7f-91c9-d6e93b0e170d,4,3,2023-10-04 04:19:22,49366681.46,86,663447356089,438,704165509755,2025-07-12 04:09:27,3
964,38932b07-eb5f-4012-93ba-3cb160ada22b,42505dcb-e2c6-4574-a632-eafa99bd71b2,254,046a6a79-a299-4a74-84cb-6e4b435702b5,4,7,2023-02-02 23:04:42,43376267.03,1120,913391016275,688,465163970929,2025-07-15 07:30:53,3
965,eb100a5e-3fdd-4abd-9c89-39262d98be7d,e6d597e6-a6b3-4c89-8432-d557f7a3ff78,1131,6ec28ef6-7207-457e-8d7b-fbc310253681,5,8,2024-11-27 12:09:34,36192098.28,1176,401641386762,653,333447396252,2024-05-07 03:23:52,3
966,af43c220-8b16-4a4c-a130-e6547624a139,bbeb2243-0c57-4209-973c-3d74c944af2c,1028,b32b2c80-4304-4e15-ada6-436d909ca442,2,5,2024-12-20 21:45:54,6709588.72,1139,181270810738,1149,775413563454,2024-06-10 01:36:53,3
967,448b749e-73b5-4c28-9590-a053cb7c8b18,53c31801-6203-450d-b1ba-06877d0f030c,822,b919e5c5-5232-4794-9297-11e751a34bb1,5,4,2024-01-09 06:36:49,23940462.65,1098,544997241684,327,597184907333,2024-02-14 21:19:04,3
968,97ba62cc-5d48-4569-bbb2-db1ca71c08dc,eaec3922-f174-40eb-9085-1c3d296f10ff,1155,b95911c8-1e69-4888-beed-858eefade138,4,1,2024-12-31 15:35:45,45172922.25,451,775576246997,504,236436288863,2023-12-20 11:09:56,3
969,7bf9e96e-717e-456f-bc1b-c369385651bb,62320927-eda8-47b7-a19d-ed430d4b81e5,53,7c116a72-ba10-4252-92d6-5023d6729b5f,4,2,2025-06-04 06:24:22,15293500.79,912,713038882854,131,242852080681,2025-07-16 00:22:42,3
970,ad4a8e31-3b23-4f78-9612-ea7df86c9086,ccefbb76-366a-4368-9752-e5f829a1d73f,865,ff02faf3-7338-4f03-ad0f-621eadef0b15,3,7,2023-03-20 01:21:31,17665806.38,210,581083236175,807,659185079740,2023-04-03 00:09:57,3
971,de579003-a92c-4779-84f8-6f9dc6748bad,e807af61-005a-4c87-8570-8f3d689f128a,534,a20ee71d-e19e-447c-8d86-5a0a9127d80a,2,2,2024-02-08 05:30:57,26767597.58,38,505214897214,770,532613124483,2024-03-18 20:59:05,3
972,aaa4a14a-211c-4028-9a97-1cde5e1fbed9,fe886138-c056-488e-a278-2cf187303136,798,988811d9-36f5-4803-843f-8537846ba049,5,7,2024-02-06 17:52:40,14321630.03,262,588370553816,433,474446948563,2025-03-24 00:10:28,3
973,fe975f5e-fece-436e-a216-b0630ea9e10b,909008b4-cfb9-4496-a81b-d5ed0df1ce53,299,bc545be4-a044-4915-ae87-61d6ce3ae9da,1,6,2023-03-03 01:39:25,9800037.05,605,846127220996,807,803839650692,2022-12-27 21:31:00,3
974,beb81afd-788d-4e2e-a718-19991db7f047,92192148-1e8b-4ad4-b3a3-594568755ed8,424,8bfb1516-d168-4548-b2b4-b60796da08f1,3,4,2024-09-09 07:33:54,41224214.54,885,967093149082,1068,125183203790,2024-04-04 05:41:45,3
975,36825424-9d25-4ce0-8e68-876c346f7e0b,706f8192-815c-4765-b412-8dc8e45e6949,963,e6101629-1594-44ce-b482-fea9ef14a8ef,3,2,2023-07-20 07:28:37,3480135.58,1033,612911155677,828,143264781473,2024-03-22 12:49:45,3
976,6759966c-48db-453b-8067-3e4f41faeaac,9e64ee7d-11f5-4dbb-bb6c-f13debff9b54,1015,43639bc1-b397-4bb0-bf08-1d3dec266818,2,8,2023-06-13 00:35:30,44721080.68,1011,396552981648,1170,396654099749,2025-09-04 19:57:19,3
977,08c6f9da-1fca-4406-b696-3f9bebf6aafc,ba2ba74c-a31c-4023-9234-edfb26e35b20,761,35af0bdf-fb11-49af-b42e-24cd9188afad,1,8,2023-11-10 22:05:28,573930.58,66,829030676838,553,918817291943,2023-09-20 10:12:54,3
978,3b2b0f97-0461-4792-a4b3-6d822fcdb5ce,d1cf5876-81db-4f48-a705-400093a73d0a,848,f7615b58-3d0d-4508-bf85-814672f01d47,3,1,2023-04-22 14:01:34,45279221.75,52,426922630587,994,589550557484,2025-05-26 06:12:48,3
979,3dbf762b-d260-4221-b48e-83c49e8533eb,f9e20336-9ca5-49ee-bbf1-0421b001b50c,875,9f72e28f-1803-4312-96a8-67f2376b1fea,4,9,2023-02-27 17:15:44,37611090.87,321,828682883804,515,943777322685,2024-03-06 06:45:19,3
980,0b56d239-f12c-4869-91e5-ee6a0a40c157,977855e3-d898-4e5a-9dd7-bc8df4ff2cf4,921,dde31730-3f12-4091-9277-51c302dbe933,2,10,2025-02-25 07:36:27,4439789.21,328,299297734495,1173,839523956077,2025-11-24 03:06:14,3
981,c3ceef78-44b1-434b-b6a3-d77e5ffbd844,95bb0f57-6b90-49a6-b6db-c4ba29b85285,471,7e2b546b-eaae-4097-bdf8-84bdb8d9b67f,5,1,2025-03-28 04:45:25,35479565.12,746,905592194927,1146,960450996820,2024-09-22 01:11:24,3
982,897182b3-abf9-48aa-8763-dd0f8ad46956,f7872f5e-1a69-4efb-9c31-855f59563781,408,4d449b24-c455-407e-a8a6-6e021a816b88,1,3,2023-05-22 13:11:11,5586910.93,849,172862680779,397,494447180381,2023-10-08 00:26:17,3
983,0f17144d-e1a1-4f50-bef5-b7d2c86c924d,326b1654-1c44-4af3-96d8-cb27e3b42800,697,60386206-1f63-4e86-9a2f-9dc0890b5475,3,10,2024-08-16 14:15:52,20604582.49,977,180711800254,554,287797293123,2023-12-01 20:57:03,3
984,ea81831f-0a79-4211-8e05-16c91fc8e814,e61ded45-dd15-49a7-95d0-11293616b80c,733,74e02bd3-1b49-481a-bd63-ac3c7bdb1e41,2,1,2023-09-19 01:32:45,41530348.95,510,216938956139,926,259260596896,2025-08-05 11:00:13,3
985,84d959ae-534e-4cb1-a432-b29fb1f3e1bc,bcd78d72-df4d-4ef6-8144-71a83f63ff82,747,71618a3c-6995-439b-94ee-08e481d536d1,1,1,2025-07-29 01:32:51,38848647.46,1199,741384425502,255,262118619379,2024-12-31 10:15:06,3
986,90fab0af-895d-4abd-aed8-34943928456b,a776024d-7df3-477e-9e8b-31106fcc4775,1095,fa403033-52fa-4d09-969f-0580158a2410,4,3,2025-04-21 09:52:49,19272105.75,952,893680280644,751,734373330222,2025-06-28 17:08:39,3
987,14055ccc-e8e1-4d48-87d9-3fb07f7a694d,736333b7-ee98-4dda-b3a3-5852dc6e7fd1,1020,0afbc5e2-813d-4e49-b10c-e08f60bdeb7b,2,8,2024-12-02 15:57:05,13012132.12,215,925133577734,839,527941489169,2023-06-24 14:38:00,3
988,6ef288a8-d86b-4226-a25d-a9070d1e3a7d,45cad25b-29db-407f-820b-e92e3cc93cea,450,25a9a5ff-5ed9-43d4-83cb-2077dbaf98a0,3,3,2025-03-23 02:37:54,11038359.82,265,614487111839,643,980192511697,2025-02-10 18:12:27,3
989,0786e198-c67f-4c3b-bd59-e6affff87583,c4d46af8-206f-4b70-a912-69bfdb738c7c,39,a71c954a-59b0-4147-b693-ea09620553e9,5,3,2024-09-25 07:01:16,12020492.51,406,420369214035,25,366443460199,2025-03-01 11:34:10,3
990,06f8326b-87bb-46ec-9f3c-e64a9770aa74,847db60a-62cc-42f9-835e-9115a2d5bf79,331,166a7f24-7dc8-4902-989d-78f2d11b1983,5,4,2024-08-27 19:07:09,26616606.08,194,861588188736,1036,631151432762,2023-12-02 09:27:23,3
991,ddfa7dce-deb6-4fcb-966b-17e9837f9fea,54c1d156-c912-4d28-855b-b6641db0f3e4,933,3cc734bb-b222-4f4b-8c69-42b7a0994cdd,2,5,2024-11-21 19:17:03,11422940.65,1187,838933299840,615,331037416260,2023-12-12 19:56:34,3
992,96a83004-cffe-4395-9edc-3c0269261ac5,96320130-b0d8-4de4-a125-8e4d16f9a219,922,b0e4bbfb-773d-4253-8f1e-774a85cf1295,3,5,2022-12-16 12:25:14,18646169.41,18,745686098068,143,299226648319,2023-02-17 03:20:36,3
993,567c90af-14e7-4349-b265-74513ada50cb,3c697b3f-62ed-420b-8ff2-21d5de4e4f84,803,55b8969e-090d-42ab-b50d-59c44f218026,5,8,2024-01-10 12:26:42,39070293.63,1001,371177514630,225,422209287088,2022-12-25 21:29:10,3
994,144465fb-ed81-499f-b7dd-970ebced0fc9,2cc7c8f9-16c6-4dad-b354-eb12ab3d6cfd,885,ce66809d-da4d-4e22-a606-34a519d7caa0,4,4,2024-11-10 00:39:27,30836034.77,731,250705740501,343,766264612985,2024-02-06 14:37:16,3
995,430c6713-1d32-41a4-8c85-7bf2541c103c,84f273a1-74b0-46c6-9d55-b0784891b289,1098,2f667dfd-0560-45bc-9a11-08e394386614,1,1,2024-12-16 21:45:06,33197673.14,201,896662846264,350,957846239969,2024-07-23 19:09:29,3
996,d0b85296-835a-4d9b-ab73-c72e18c67b79,7e72568d-6c8f-4e20-8a04-19f353ae5f74,149,9a27a747-11e6-47c2-bd2d-7222f9080790,4,2,2025-08-15 09:51:45,47197960.04,125,602931584586,644,841859478785,2024-11-25 09:48:55,3
997,f0c5faa4-09fe-4e91-9c65-dedf0651d2b3,407d1842-6d0b-4b51-bb62-275546fc56c2,1034,541bad10-d950-459e-9fbc-6724258198c0,5,3,2023-04-21 21:47:51,19068879.75,636,643306463873,681,642966905545,2024-07-03 11:23:01,3
998,991c89f0-b381-4ede-91dc-5745038ce1b6,28223533-9b88-4227-be5c-610df859a5d1,950,0c008940-b757-45d1-9d4c-9f00c65292eb,1,1,2024-10-10 23:07:56,546624.91,409,573461675579,104,421104211639,2024-10-18 21:17:21,3
999,9186db40-6f15-4324-8099-d476138247c7,a8a72761-b831-48f0-9f5c-7d7f05e43eb1,865,723900e9-7cd4-4e20-a113-4716bb0f1336,2,4,2024-10-24 21:49:23,14342408.84,1192,398078732460,764,979498014622,2023-01-31 13:19:42,3
1000,f598dd37-3e0f-4bfe-a125-4d06f32e014e,b41078d6-6af7-44c7-b822-cda8707597d0,217,84c6aa0e-7af6-4030-9995-9cdedb2f0cb8,5,10,2024-03-01 11:43:13,16131849.91,1192,279246936627,825,553579204057,2023-02-19 16:14:39,3
1001,02e3286c-7684-4e72-8e37-3af8501a069c,a56ba8c1-e980-4280-ab0b-57c0511debfc,343,8fe3e79e-4b49-46a3-a8be-3dd263ef1273,5,6,2024-04-01 01:13:18,9174708.51,808,169473829754,14,709506821701,2024-08-31 08:50:30,3
1002,99aaa240-2d03-4912-b665-4d43dc4c232b,80181d4d-6b06-4fff-b2d4-49dea508d4fc,362,7808a81e-c0eb-44e3-8e95-a41bd3ec2973,4,1,2025-09-24 04:52:25,43154208.75,84,901609582745,1161,738136060283,2023-01-23 17:58:12,3
1003,52622e93-27e2-4157-9bda-7244b1cd1672,b4a99191-d677-4e29-adb2-2472b0099efd,74,53d8373a-f07a-434c-b191-3316a590d131,2,2,2025-03-12 15:19:09,15575301.16,538,133395867231,139,253714263803,2025-07-31 14:59:03,3
1004,ddfb8e3f-70e0-43a6-a095-a265f76980a7,f6b9e6b6-9e53-4efd-b253-efc14d9d1b47,868,c4c66b7e-c7f1-4273-b818-7ffae1190ab5,1,1,2024-07-25 18:52:16,771520.49,123,285077326842,384,146051593359,2024-06-07 16:07:42,3
1005,febe7de9-e562-4901-80c3-72f93e104cfa,67ccbadd-d20c-43c2-9010-321642750fd9,868,38fb9f6e-7dc7-4f21-b099-1b1c4c0ce934,1,6,2025-04-14 06:09:21,27953732.01,300,518328208320,560,917704225550,2025-07-26 01:35:56,3
1006,e84dab77-be17-4e16-a059-5a3670831a0b,2726334e-0d31-4f21-aeb7-c30a6c5702f2,463,1c2592f3-7708-454d-bab0-67f458f21dba,3,2,2025-05-04 16:33:31,15008289.06,958,280702101195,861,282677128076,2025-01-06 13:48:28,3
1007,5af91344-e22a-4145-bde6-5658483e84b7,6850280e-d63e-4382-886b-b0ccf0887eaa,86,6476f80f-d7ed-4104-85be-8a49bfa41242,1,1,2025-09-24 01:52:48,24693773.73,988,450825527743,813,545708961623,2024-04-03 02:11:58,3
1008,cdc8e75a-5cf0-4b5f-a69c-9c5a4c258e84,f781dc52-bc7a-4b88-8340-c98c525832be,1005,87fc7afe-9fed-4a56-923c-a6fa72f38090,3,6,2025-01-08 00:33:43,29696006.66,972,670972981807,414,420207595603,2023-05-08 05:54:18,3
1009,3db9018d-b723-481e-9e6a-e6d78ff0c845,e7b32a55-7292-4838-b357-51e1a466f3eb,8,1549c8ee-4172-4827-b6fa-e845b2e07257,4,6,2023-07-05 16:26:43,4378340.44,1195,756728965077,944,417073417638,2025-07-11 05:25:45,3
1010,9cb1714f-23d7-411d-8524-70c985b670fa,3bf89e76-b295-4f2a-a095-f82b57a224ff,225,318ec0eb-6917-45c7-9051-17a8a2354aea,3,2,2025-03-16 09:54:11,30864906.59,1135,977933327214,713,901548545485,2022-12-09 16:32:09,3
1011,4ca3bcfb-6817-4914-85e5-07cf6cdaff12,f25bd172-ce51-43f1-9235-40281f0ba0d0,376,bd625a75-9bea-4b27-9bc3-489a8b34c7e7,1,8,2025-01-03 17:00:01,18234275.66,863,578358756729,59,214330667132,2023-03-19 09:03:31,3
